,life_expectancy,alcohol,hepatitisB,measles,bmi,polio,diphtheria,hiv,total_expenditure,gdp,thinness_till19,inf_death,school,population,death_ratio
233,0.747,0.4051482932288752,0.9696969696969697,0.0016737547644950967,0.7068741893644618,0.9696969696969697,0.9797979797979798,0.001976284584980237,0.5892981236970118,0.10251458861710942,0.10294117647058823,0.02875,0.6859903381642511,0.0017379262261573243,0.009081296261740373
234,0.745,0.42249580302182427,0.9696969696969697,1.5215952404500879e-05,0.6952010376134891,0.9696969696969697,0.9595959595959596,0.001976284584980237,0.5740097289784573,0.10313991827617748,0.10294117647058823,0.030625,0.6859903381642511,0.00019861742400561217,0.008642083442819188
235,0.741,0.4241745942921097,0.98989898989899,0.0003271429766967689,0.6848249027237354,0.98989898989899,1.0,0.001976284584980237,0.6184850590687978,0.11049064317155788,0.10661764705882353,0.031875,0.6763285024154589,0.15356127897474453,0.008527588431653061
236,0.738,0.42081701175153885,0.9696969696969697,0.0005173423817530299,0.6744487678339819,1.0,1.0,0.001976284584980237,0.5747046560111188,0.09418391009948217,0.10661764705882353,0.03375,0.6666666666666667,0.15210020897372786,0.008159805012451652
237,0.736,0.4101846670397314,1.0,0.0,0.6627756160830092,1.0,1.0,0.001976284584980237,0.6011118832522585,0.07177299582780934,0.11029411764705882,0.035625,0.6666666666666667,0.1506315229977395,0.00788093266069322
238,0.7340000000000001,0.40346950195858977,0.9696969696969697,0.0,0.06874189364461739,1.0,1.0,0.001976284584980237,0.5726198749131342,0.0737384540900107,0.11029411764705882,0.038125,0.6425120772946861,0.014915013625894317,0.007411055606369756
239,0.733,0.40235030777839953,1.0,0.0,0.6407263294422828,1.0,1.0,0.001976284584980237,0.5753995830437804,0.06136938574656508,0.11397058823529413,0.040625,0.6521739130434783,0.014782625196337617,0.006999009574116871
240,0.73,0.39731393396754333,1.0,0.00043365464352827505,0.6303501945525293,1.0,1.0,0.001976284584980237,0.5809589993050729,0.004918456738905037,0.11397058823529413,0.04375,0.6666666666666667,0.014617054642419256,0.006580829756795421
241,0.727,0.39003917179630665,0.98989898989899,4.564785721350263e-05,0.6199740596627756,1.0,1.0,0.001976284584980237,0.5747046560111188,0.0040041266047300085,0.11764705882352942,0.046875,0.6666666666666667,0.14446498306793473,0.006218407248450167
242,0.72,0.38332400671516503,0.9696969696969697,0.0,0.6083009079118029,1.0,1.0,0.001976284584980237,0.5350938151494093,0.030405247167016185,0.11764705882352942,0.050625,0.6763285024154589,0.1427809491006369,0.000600505130786485
243,0.718,0.3889199776161164,0.9797979797979798,1.5215952404500879e-05,0.5979247730220494,1.0,1.0,0.001976284584980237,0.48227936066712995,0.0030173643449730547,0.1213235294117647,0.055,0.7149758454106281,0.14103708946268156,0.005592404734035635
244,0.7140000000000001,0.391717963066592,0.9292929292929293,7.607976202250439e-06,0.5875486381322957,1.0,1.0,0.001976284584980237,0.4954829742876998,0.02366018846601715,0.1213235294117647,0.059375,0.7053140096618358,0.0014028735647046331,0.00530080566222423
245,0.71,0.39899272523782875,0.9191919191919192,7.607976202250439e-06,0.5771725032425422,1.0,0.98989898989899,0.001976284584980237,0.4996525364836692,0.026406640666884446,0.125,0.064375,0.6908212560386474,0.0013738487702975837,0.004972429406780838
246,0.75,0.40626748740906543,0.9494949494949495,0.0002738871432810158,0.5667963683527887,1.0,0.98989898989899,0.001976284584980237,0.5072967338429465,0.03137562586480661,0.125,0.069375,0.6811594202898551,0.13547654510259288,0.004717163515446779
247,0.743,0.6731952993844431,0.9595959595959596,0.0,0.8443579766536965,0.8888888888888888,0.8888888888888888,0.001976284584980237,0.5865184155663655,0.06589875396321543,0.06985294117647059,0.000625,0.7149758454106281,0.005583248529032091,0.3948497854077253
248,0.741,0.6748740906547286,0.9595959595959596,0.00010651166683150615,0.8365758754863813,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.5510771369006254,0.06440118330817828,0.06985294117647059,0.000625,0.6956521739130436,0.005615073473360234,0.04005722460658083
249,0.7390000000000001,0.6149972020145495,0.9595959595959596,7.607976202250439e-06,0.8287937743190662,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.49409312022237667,0.06191227354978922,0.06985294117647059,0.000625,0.6908212560386474,0.0005687542713589689,0.3977110157367668
250,0.737,0.5970900951315052,0.9696969696969697,0.001194452263753319,0.8210116731517509,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.4781097984711605,0.06556730064257027,0.07352941176470588,0.000625,0.6859903381642511,0.005679387267283485,0.41201716738197425
251,0.7340000000000001,0.604364857302742,0.9595959595959596,0.16740590835431868,0.8132295719844359,0.9494949494949495,0.9494949494949495,0.001976284584980237,0.5031271716469771,0.057423058206419485,0.07352941176470588,0.000625,0.6714975845410629,0.005715922151887406,0.4206008583690987
252,0.732,0.6116396194739787,0.9696969696969697,0.017110338478861238,0.8054474708171206,0.9494949494949495,0.9494949494949495,0.001976284584980237,0.47116052814454484,0.05836894937496521,0.07352941176470588,0.000625,0.6666666666666667,0.00575367277919789,0.43490701001430615
253,0.7290000000000001,0.6144376049244544,0.9696969696969697,7.607976202250439e-06,0.7976653696498055,0.9696969696969697,0.9595959595959596,0.001976284584980237,0.4593467685892981,0.06122308145972355,0.07720588235294118,0.000625,0.6666666666666667,0.00579086229448996,0.4434907010014306
254,0.726,0.6094012311135982,0.9595959595959596,7.607976202250439e-06,0.08949416342412453,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.4454482279360667,0.04978403271913309,0.07720588235294118,0.000625,0.6521739130434783,0.005831652665007637,0.4492131616595136
255,0.722,0.5814213766088416,0.9696969696969697,7.607976202250439e-06,0.08171206225680934,0.9696969696969697,0.9595959595959596,0.001976284584980237,0.46351633078526755,0.037870541634211184,0.08088235294117647,0.000625,0.6521739130434783,5.883329072411486e-05,0.46065808297567956
256,0.721,0.5864577504196978,0.9696969696969697,2.2823928606751316e-05,0.7743190661478601,0.9797979797979798,0.9696969696969697,0.001976284584980237,0.542043085476025,0.032672655853924475,0.08088235294117647,0.000625,0.6521739130434783,0.0059194782891129425,0.045779685264663805
257,0.722,0.6133184107442642,0.9494949494949495,0.0,0.7665369649805448,0.9494949494949495,0.9595959595959596,0.001976284584980237,0.5489923558026407,0.02837543484293654,0.08455882352941176,0.000625,0.6425120772946861,0.0005964218857324991,0.4492131616595136
258,0.72,0.6261891438164521,0.9696969696969697,0.0,0.7600518806744488,0.9696969696969697,0.9696969696969697,0.001976284584980237,0.5163307852675468,0.002277939031188758,0.08455882352941176,0.000625,0.6231884057971014,0.006009406923964949,0.4434907010014306
259,0.718,0.5707890318970341,0.8888888888888888,0.0,0.7535667963683529,0.9494949494949495,0.9393939393939394,0.001976284584980237,0.5149409312022237,0.0024127567987195543,0.08823529411764706,0.000625,0.6231884057971014,0.006057197282844575,0.4492131616595136
260,0.716,0.599888080581981,0.9393939393939394,6.0863809618003515e-05,0.7457846952010376,0.9494949494949495,0.9494949494949495,0.001976284584980237,0.5024322446143155,0.014810214511654375,0.08823529411764706,0.000625,0.6231884057971014,6.889620874029908e-05,0.045779685264663805
261,0.711,0.5422495803021824,0.9494949494949495,0.0003499669053035202,0.7392996108949417,0.9494949494949495,0.9393939393939394,0.001976284584980237,0.46560111188325226,0.0014205082256486274,0.09191176470588236,0.000625,0.6231884057971014,0.0006315771767374266,0.4663805436337625
262,0.593,0.0005595970900951314,0.9191919191919192,0.0026095358373719006,0.24383916990920884,0.9191919191919192,0.9191919191919192,0.011857707509881422,0.344683808200139,0.0006305671092649141,0.3014705882352941,0.024375,0.37198067632850246,0.013591877479685205,0.019661787902131248
263,0.59,0.259653049804141,0.8888888888888888,0.002852991075843915,0.23605706874189367,0.898989898989899,0.8888888888888888,0.013833992094861658,0.41070187630298816,0.005869235165989946,0.3088235294117647,0.025,0.36231884057971014,0.0013701049319818851,0.0019313304721030045
264,0.586,0.26580861779518744,0.09090909090909091,0.056009920800967734,0.22957198443579768,0.09090909090909091,0.09090909090909091,0.015810276679841896,0.3703961084086171,0.0056541679735021425,0.3161764705882353,0.025625,0.3478260869565218,0.012807587406795719,0.018912034613908366
265,0.581,0.25237828763290426,0.9191919191919192,0.0065428595339353775,0.22178988326848253,0.09090909090909091,0.9191919191919192,0.017786561264822136,0.3592772758860319,0.005595598229325962,0.3235294117647059,0.02625,0.32367149758454106,0.00012999404245883943,0.018734246202057363
266,0.575,0.2546166759932848,0.9191919191919192,0.019103628243850854,0.21530479896238655,0.09090909090909091,0.9191919191919192,0.019762845849802372,0.49826268241834604,0.004828675114865907,0.33088235294117646,0.026875,0.30434782608695654,0.0012097273693193412,0.01856472701866454
267,0.569,0.2546166759932848,0.9292929292929293,0.41172845611338926,0.20881971465629057,0.9191919191919192,0.9292929292929293,0.02173913043478261,0.5149409312022237,0.004638187757965975,0.3419117647058824,0.0275,0.285024154589372,0.0011702964974798875,0.018402913252698664
268,0.561,0.25181869054280914,0.9393939393939394,0.0030051505998889235,0.20233463035019456,0.9292929292929293,0.9393939393939394,0.029644268774703556,0.4704656011118832,0.004780969790526377,0.349264705882353,0.028125,0.26086956521739135,0.011353418465300292,0.018311874105865523
269,0.5529999999999999,0.2562954672635702,0.898989898989899,9.129571442700527e-05,0.19584954604409857,0.9393939393939394,0.898989898989899,0.03359683794466403,0.46073662265462123,0.003986744055929743,0.3602941176470589,0.02875,0.23671497584541065,0.0011015270413167507,0.018224793182807737
270,0.5429999999999999,0.2646894236149972,0.7676767676767676,0.0009509970252813049,0.18936446173800262,0.9494949494949495,0.8686868686868687,0.039525691699604744,0.4572619874913134,0.0035463918259871735,0.03676470588235294,0.029375,0.22705314009661837,0.010688316004784985,0.0019480717133899491
271,0.591,0.0005595970900951314,0.9595959595959596,0.0,0.23605706874189367,0.9595959595959596,0.9595959595959596,0.013833992094861658,0.5239749826268242,0.002624333171127896,0.2720588235294118,0.01375,0.5120772946859904,0.0007645182166152914,0.03862660944206009
272,0.586,0.0005595970900951314,0.9696969696969697,0.0,0.2282749675745785,0.9696969696969697,0.9696969696969697,0.019762845849802372,0.5767894371091036,0.0023726526798764982,0.2720588235294118,0.01375,0.5072463768115942,7.4340386505737e-05,0.004291845493562232
273,0.58,0.0005595970900951314,0.9696969696969697,0.0003727908339102715,0.22178988326848253,0.9696969696969697,0.9696969696969697,0.023715415019762844,0.5705350938151494,0.0022260598102644305,0.2757352941176471,0.01375,0.497584541062802,0.0007203032078695259,0.04057744830277019
274,0.574,0.2327923894795747,0.9696969696969697,0.0009814289300903068,0.21530479896238655,0.9595959595959596,0.9696969696969697,0.029644268774703556,0.5962473940236275,0.00022219823593921874,0.27941176470588236,0.01375,0.4782608695652174,7.292755899931728e-05,0.041747951619196255
275,0.568,0.2327923894795747,0.9696969696969697,0.0037659482201139673,0.20881971465629057,0.9494949494949495,0.9696969696969697,0.037549407114624504,0.6129256428075052,0.001939993341665317,0.28308823529411764,0.014375,0.44927536231884063,0.0006775798605501226,0.004105243515581264
276,0.562,0.22663682148852823,0.9494949494949495,0.002320432741686384,0.20363164721141375,0.9696969696969697,0.9494949494949495,0.04743083003952569,0.48366921473245306,0.00020931508013689081,0.2867647058823529,0.014375,0.41545893719806765,0.0006561231224575491,0.042047645705044476
277,0.5529999999999999,0.24230554001119192,0.9292929292929293,0.001316179882989326,0.19714656290531776,0.898989898989899,0.9292929292929293,0.05731225296442687,0.5462126476719944,0.0016467462259897423,0.29044117647058826,0.014375,0.3816425120772947,0.006347107477669825,0.004354046152889221
278,0.5479999999999999,0.2540570789031897,1.0,0.0003271429766967689,0.191958495460441,0.9393939393939394,1.0,0.06719367588932806,0.09034051424600417,0.00014936259526421333,0.29411764705882354,0.015,0.3478260869565218,0.006136349629993074,0.042322365283738665
279,0.5409999999999999,0.25181869054280914,0.9292929292929293,0.005964653342564344,0.18806744487678342,0.8888888888888888,0.9292929292929293,0.07509881422924901,0.7984711605281445,0.001391924152239317,0.2977941176470588,0.015,0.285024154589372,0.005932127268855867,0.04303767286599904
280,0.534,0.3100167879127028,0.8787878787878788,0.0,0.18287937743190663,0.8282828282828283,0.8787878787878788,0.08498023715415019,0.6838082001389854,0.00013068709979113696,0.3014705882352941,0.015,0.27053140096618356,0.0057373232425070786,0.043991416309012876
281,0.526,0.3200895355344152,0.8383838383838383,1.5215952404500879e-05,0.17898832684824906,0.7676767676767676,0.8383838383838383,0.09486166007905138,0.49339819318971506,0.0010692853321597406,0.3088235294117647,0.015,0.25120772946859904,0.005551183991417849,0.045064377682403435
282,0.73,0.0005595970900951314,0.9797979797979798,0.0,0.04539559014267186,0.9595959595959596,0.9595959595959596,0.003952569169960474,0.33078526754690757,0.02961766572362271,0.25,0.000625,0.6521739130434783,0.00040687345404654177,0.33476394849785407
283,0.728,0.0005595970900951314,0.9494949494949495,0.0,0.3852140077821012,0.9393939393939394,0.9393939393939394,0.003952569169960474,0.29812369701181374,0.02986250261802737,0.25367647058823534,0.000625,0.6570048309178744,4.031350259018196e-06,0.034334763948497854
284,0.727,0.0005595970900951314,0.9494949494949495,0.0,0.37613488975356685,0.9494949494949495,0.9494949494949495,0.005928853754940711,0.320361362056984,0.0029241817947331986,0.2610294117647059,0.000625,0.6376811594202898,0.00039724489547160913,0.34620886981402005
285,0.726,0.2837157246782317,0.09090909090909091,0.0,0.36575875486381326,0.09090909090909091,0.09090909090909091,0.005928853754940711,0.3196664350243224,0.003083166900839064,0.26838235294117646,0.000625,0.6328502415458938,4.534496159827407e-06,0.3490701001430615
286,0.725,0.26580861779518744,0.98989898989899,0.0,0.35667963683527887,1.0,1.0,0.007905138339920948,0.33564975677553854,0.02779852116316753,0.2720588235294118,0.000625,0.6135265700483091,4.048662806142814e-05,0.351931330472103
287,0.7240000000000001,0.2490207050923335,0.98989898989899,0.0,0.34760051880674453,1.0,1.0,0.007905138339920948,0.2946490618485059,0.02890389654524169,0.27941176470588236,0.000625,0.5990338164251208,0.00038409354270944396,0.3547925608011445
288,0.7240000000000001,0.2327923894795747,0.98989898989899,0.0,0.3398184176394293,1.0,1.0,0.007905138339920948,0.2751911049339819,0.030535166054222643,0.2867647058823529,0.000625,0.5893719806763285,0.00038004364329279224,0.3547925608011445
289,0.723,0.29546726357022945,0.9696969696969697,0.0,0.330739299610895,0.98989898989899,0.98989898989899,0.011857707509881422,0.2988186240444753,0.026115751513237407,0.2977941176470588,0.000625,0.5748792270531401,0.00037595896420557765,0.3605150214592275
290,0.721,0.23782876329043087,0.9595959595959596,0.0,0.3229571984435798,0.9797979797979798,0.9696969696969697,0.011857707509881422,0.35510771369006255,0.001965969033364977,0.30514705882352944,0.000625,0.5748792270531401,3.771275611364894e-05,0.36909871244635195
291,0.718,0.238388360380526,0.9393939393939394,0.0,0.31517509727626464,0.9595959595959596,0.9595959595959596,0.015810276679841896,0.3377345378735233,0.0020821421597937927,0.3125,0.000625,0.5410628019323671,0.00036678408711109816,0.3834048640915594
292,0.7140000000000001,0.23447118074986012,0.9191919191919192,0.0,0.30739299610894943,0.9494949494949495,0.9393939393939394,0.015810276679841896,0.38915913829047943,0.016584820741281297,0.31985294117647056,0.000625,0.5362318840579711,0.0003614488856467572,0.04005722460658083
293,0.711,0.2327923894795747,0.6666666666666666,0.0,0.3009079118028534,0.9393939393939394,0.9292929292929293,0.017786561264822136,0.34746351633078526,0.01484333827754561,0.3272058823529412,0.000625,0.5458937198067634,3.566616572141731e-05,0.41201716738197425
294,0.77,0.2137660884163402,0.04040404040404041,0.0,0.2931258106355383,0.9292929292929293,0.9191919191919192,0.015810276679841896,0.3592772758860319,0.011525417769653093,0.338235294117647,0.000625,0.5458937198067634,3.494661298155037e-05,0.4234620886981402
295,0.6829999999999999,0.0005595970900951314,0.8888888888888888,0.0,0.245136186770428,0.8787878787878788,0.8888888888888888,0.003952569169960474,0.394718554551772,0.0016672195335863287,0.06985294117647059,0.006875,0.5265700483091788,0.00011808007308714359,0.04656002080894785
296,0.6779999999999999,0.0005595970900951314,0.8383838383838383,0.0,0.23605706874189367,0.6666666666666666,0.8383838383838383,0.003952569169960474,0.4120917303683113,0.0010775917886954246,0.40441176470588236,0.006875,0.5217391304347827,0.0011768605806374492,0.04760046820132657
297,0.674,0.0005595970900951314,0.8686868686868687,0.0001141196430337566,0.2282749675745785,0.8484848484848485,0.8686868686868687,0.005928853754940711,0.43363446838082004,0.0007992107134687069,0.40441176470588236,0.0075,0.5169082125603864,0.011420767365141329,0.044349070100143065
298,0.67,0.11863458310016788,0.8888888888888888,0.005492958818024817,0.22049286640726332,0.8787878787878788,0.8888888888888888,0.005928853754940711,0.39193884642112575,0.0074051452427018,0.40441176470588236,0.008125,0.5169082125603864,0.01123606412800556,0.004181798173214482
299,0.6659999999999999,0.12311135982092894,0.898989898989899,0.008794820489801508,0.2127107652399481,0.8888888888888888,0.898989898989899,0.009881422924901186,0.4134815844336345,0.006592890892940755,0.40441176470588236,0.00875,0.5120772946859904,0.00011119756272353986,0.039239730226854695
300,0.6609999999999999,0.119194180190263,0.9292929292929293,0.03635851827055485,0.20622568093385216,0.9595959595959596,0.9494949494949495,0.011857707509881422,0.4419735927727589,0.0061946436513051675,0.40808823529411764,0.009375,0.5072463768115942,1.1537576048049008e-05,0.03719599427753934
301,0.6559999999999999,0.12534974818130945,0.9191919191919192,0.0320371877876766,0.19844357976653698,0.9191919191919192,0.9191919191919192,0.013833992094861658,0.3856845031271716,0.00625804001851034,0.4117647058823529,0.01,0.5072463768115942,0.00010732156165970239,0.03558655221745351
302,0.65,0.11639619473978735,0.8282828282828283,0.0029975426236866732,0.191958495460441,0.8282828282828283,0.8282828282828283,0.017786561264822136,0.26059763724808893,0.005300505631229842,0.41544117647058826,0.01,0.497584541062802,0.01057046393176042,0.004291845493562232
303,0.6409999999999999,0.11359820928931168,0.08080808080808081,0.0014302995260230826,0.18547341115434504,0.08080808080808081,0.08080808080808081,0.02173913043478261,0.3113273106323836,0.004530223478503538,0.41911764705882354,0.010625,0.48792270531400966,0.010414184187171747,0.03635445594546832
304,0.567,0.0005595970900951314,0.8787878787878788,0.006322228224070115,0.36835278858625164,0.8686868686868687,0.8787878787878788,0.07312252964426878,0.28492008339124386,0.012092880286488465,0.20955882352941177,0.029375,0.5024154589371981,0.0017188839700833806,0.022281070221897546
305,0.564,0.0005595970900951314,0.898989898989899,0.005782061913710334,0.3605706874189365,0.8888888888888888,0.898989898989899,0.07905138339920949,0.29812369701181374,0.011456849690438187,0.21323529411764705,0.03,0.5024154589371981,0.016737302966732023,0.021697663328564612
306,0.5589999999999999,0.0005595970900951314,0.8585858585858586,0.004633257507170517,0.3527885862516213,0.8585858585858586,0.8585858585858586,0.0909090909090909,0.3015983321751216,0.010536370734066639,0.21691176470588236,0.03125,0.5024154589371981,0.0016867235951546985,0.02111587982832618
307,0.556,0.3463905987688864,0.8282828282828283,0.0038344200059342213,0.34500648508430615,0.08080808080808081,0.8282828282828283,0.09683794466403163,0.2751911049339819,0.010872030855633128,0.22058823529411764,0.031875,0.48309178743961356,0.000195111633212877,0.020814048079890034
308,0.5529999999999999,0.34415221040850585,0.8484848484848485,0.0018259142885401055,0.33722438391699094,0.8383838383838383,0.8484848484848485,0.10869565217391304,0.36692147324530927,0.00992566931945842,0.22426470588235292,0.033125,0.4685990338164251,0.0015438270677986103,0.001997462682538397
309,0.5479999999999999,0.32960268606603244,0.08080808080808081,0.0019096020267648603,0.32944228274967574,0.797979797979798,0.08080808080808081,0.12450592885375493,0.3961084086170952,0.0010337546836570307,0.23161764705882354,0.03375,0.4444444444444444,0.015019052759534454,0.019763683569119908
310,0.542,0.3301622831561276,0.8484848484848485,0.0037659482201139673,0.3229571984435798,0.8282828282828283,0.8484848484848485,0.1324110671936759,0.35997220291869353,0.010350725319974136,0.23529411764705885,0.035,0.42512077294685996,1.466774639870539e-05,0.019517678315961576
311,0.5359999999999999,0.30442081701175155,0.8282828282828283,0.000760797620225044,0.3164721141374838,0.8181818181818182,0.8282828282828283,0.1383399209486166,0.33078526754690757,0.0009373943933209064,0.2426470588235294,0.035625,0.3864734299516908,0.014217457095454461,0.019827824210024346
312,0.5329999999999999,0.2921096810296586,0.8181818181818182,0.001491163335641086,0.3086900129701686,0.7878787878787878,0.8181818181818182,0.1422924901185771,0.3259207783182766,0.00010899442107154743,0.24632352941176472,0.03625,0.3961352657004831,0.013834241546206338,0.019436633614523212
313,0.5279999999999999,0.28147733631785116,0.797979797979798,0.004602825602361516,0.30220492866407267,0.797979797979798,0.08080808080808081,0.14624505928853757,0.330090340514246,0.007989975174004094,0.25367647058823534,0.03625,0.4009661835748793,0.0013469741324128866,0.00019732622958906808
314,0.82,0.45327364297705647,0.5555555555555556,0.003180134052540684,0.8612191958495462,0.9191919191919192,0.9191919191919192,0.001976284584980237,0.10076441973592772,0.004568442009278333,0.01838235294117647,0.00125,0.7681159420289856,0.02747173836044648,0.09298998569384835
315,0.818,0.4588696138780078,0.5555555555555556,0.0006314620247867865,0.853437094682231,0.9191919191919192,0.9191919191919192,0.001976284584980237,0.11605281445448228,0.43981300059339573,0.01838235294117647,0.00125,0.7681159420289856,0.027171000094852665,0.09585121602288985
316,0.816,0.46446558477895916,0.0707070707070707,7.60797620225044e-05,0.8469520103761349,1.0,0.9595959595959596,0.001976284584980237,0.12369701181375956,0.4405092479797255,0.01838235294117647,0.00125,0.7681159420289856,0.0026861846694745772,0.09728183118741059
317,0.815,0.4588696138780078,0.0707070707070707,0.006109204890407103,0.8391699092088198,0.8787878787878788,0.8787878787878788,0.001976284584980237,0.12647671994440585,0.044324041892606685,0.01838235294117647,0.00125,0.7681159420289856,0.002654290165805309,0.09728183118741059
318,0.812,0.4700615556799105,0.5656565656565656,0.0007531896440227935,0.8313878080415045,0.8888888888888888,0.898989898989899,0.001976284584980237,0.7783182765809589,0.3981403421902306,0.01838235294117647,0.00125,0.7681159420289856,0.0002668559105314894,0.010014306151645207
319,0.81,0.4700615556799105,0.42424242424242425,0.00010651166683150615,0.8249027237354086,0.898989898989899,0.9191919191919192,0.001976284584980237,0.7762334954829743,0.04005491765903132,0.01838235294117647,0.00125,0.7681159420289856,0.025990902686208166,0.10300429184549356
320,0.87,0.46446558477895916,0.2828282828282828,0.00047169452453952725,0.8171206225680935,0.898989898989899,0.9292929292929293,0.001976284584980237,0.09034051424600417,0.3909982709653492,0.01838235294117647,0.00125,0.7632850241545894,0.025695045167716667,0.10586552217453506
321,0.85,0.46446558477895916,0.1414141414141414,0.0007684055964272944,0.8106355382619974,0.09090909090909091,0.9494949494949495,0.001976284584980237,0.6831132731063239,0.37378116947880774,0.01838235294117647,0.00125,0.7632850241545894,0.025418473362993056,0.10586552217453506
322,0.85,0.4588696138780078,0.1414141414141414,9.890369062925571e-05,0.8028534370946823,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.6775538568450312,0.03680958760990761,0.01838235294117647,0.00125,0.7632850241545894,0.00025177003520446175,0.1072961373390558
323,0.81,0.4476776720761052,0.1414141414141414,4.564785721350263e-05,0.7950713359273671,0.9393939393939394,0.9393939393939394,0.001976284584980237,0.665045170257123,0.3036733722274736,0.01838235294117647,0.00125,0.7632850241545894,2.4973349227261492e-05,0.10872675250357654
324,0.8,0.43648573027420257,0.1414141414141414,5.3255833415753074e-05,0.08560311284046693,0.9191919191919192,0.9191919191919192,0.001976284584980237,0.6643502432244615,0.26834888135467905,0.01838235294117647,0.00125,0.7632850241545894,2.4728345770185424e-05,0.11015736766809728
325,0.797,0.43088975937325125,0.1414141414141414,0.0001141196430337566,0.07782101167315175,0.8888888888888888,0.9191919191919192,0.001976284584980237,0.6629603891591382,0.2363975889493213,0.01838235294117647,0.00125,0.7632850241545894,2.448179654997323e-05,0.11158798283261803
326,0.58,0.0005595970900951314,0.47474747474747475,0.0015976750024725922,0.2866407263294423,0.47474747474747475,0.47474747474747475,0.08893280632411067,0.2918693537178596,0.003164585024257619,0.3088235294117647,0.009375,0.3429951690821256,0.0034898632493805004,0.08335717691940867
327,0.499,0.0005595970900951314,0.23232323232323232,0.004534353816541262,0.28015564202334636,0.23232323232323232,0.23232323232323232,0.10079051383399208,0.2654621264767199,0.0028318972636073056,0.3125,0.01,0.3429951690821256,0.003477698866380752,0.08065092989985694
328,0.53,0.0005595970900951314,0.47474747474747475,0.0010727246445173119,0.27496757457846954,0.47474747474747475,0.47474747474747475,0.10079051383399208,0.25156358582348853,0.004081563725506231,0.31985294117647056,0.01,0.3429951690821256,0.00034734534279273803,0.07850500715307582
329,0.498,0.09289311695579182,0.47474747474747475,0.005165815841328049,0.035019455252918295,0.47474747474747475,0.47474747474747475,0.11462450592885375,0.25920778318276577,0.004148069193789414,0.3235294117647059,0.01,0.3285024154589372,0.003459536149531264,0.0792203147353362
330,0.49200000000000005,0.09345271404588695,0.45454545454545453,1.5215952404500879e-05,0.02853437094682231,0.46464646464646464,0.45454545454545453,0.13043478260869565,0.2710215427380125,0.0037461876151950713,0.33088235294117646,0.010625,0.3188405797101449,0.003438182977568811,0.07506521922073549
331,0.486,0.08729714605484051,0.42424242424242425,8.368773822475483e-05,0.2568093385214008,0.45454545454545453,0.42424242424242425,0.1442687747035573,0.24878387769284224,0.0037757110577781466,0.33455882352941174,0.010625,0.3091787439613527,3.4333717898076175e-05,0.07624337288563493
332,0.526,0.0005595970900951314,0.37373737373737376,0.009700169657869311,0.24254215304798962,0.4444444444444444,0.37373737373737376,0.05731225296442687,0.25156358582348853,0.0010572762957107697,0.31985294117647056,0.02875,0.3526570048309179,0.010487568519177788,0.02251663867636997
333,0.5220000000000001,0.03581421376608841,0.3939393939393939,0.0017194026217085994,0.23605706874189367,0.46464646464646464,0.3939393939393939,0.06126482213438735,0.2376650451702571,0.00827480978540346,0.3235294117647059,0.02875,0.3526570048309179,0.010150708860618966,0.022765441313677925
334,0.518,0.03469501958589815,0.04040404040404041,0.0009129571442700528,0.23216601815823606,0.5151515151515151,0.04040404040404041,0.07114624505928854,0.20847810979847115,0.008168584185414789,0.33088235294117646,0.02875,0.3526570048309179,0.0009855283382924017,0.022827641973004915
335,0.516,0.03133743704532736,0.3333333333333333,0.0658089941494663,0.2269779507133593,0.04040404040404041,0.3333333333333333,0.07707509881422925,0.22029186935371783,0.008300860988498294,0.338235294117647,0.02875,0.32367149758454106,0.009497671854262695,0.022703240654350938
336,0.512,0.027979854504756575,0.3939393939393939,0.0014759473832365853,0.22178988326848253,0.43434343434343436,0.3939393939393939,0.08102766798418971,0.2050034746351633,0.007523278566542135,0.3455882352941177,0.02875,0.32367149758454106,0.0009187413233513474,0.022641039995023947
337,0.57,0.026301063234471178,0.24242424242424243,0.0012553160733713225,0.21660181582360571,0.32323232323232326,0.24242424242424243,0.08695652173913045,0.23002084781097984,0.0007086850375712342,0.35294117647058826,0.02875,0.30434782608695654,0.0008909670513214244,0.0023014243950985882
338,0.49599999999999994,0.025181869054280916,0.1717171717171717,0.00047930250074177766,0.2127107652399481,0.030303030303030304,0.1919191919191919,0.09288537549407115,0.2029186935371786,0.007801888057257066,0.3602941176470589,0.02875,0.2898550724637681,0.00860515594827887,0.02450705977483361
339,0.83,0.40067151650811417,0.9595959595959596,0.0,0.8184176394293127,0.9595959595959596,0.9595959595959596,0.001976284584980237,0.5413481584433635,0.12433529308964845,0.029411764705882356,0.00125,0.782608695652174,0.013613379817790296,0.11874105865522175
340,0.81,0.40290990486849465,0.09090909090909091,0.0,0.8106355382619974,0.09090909090909091,0.9191919191919192,0.001976284584980237,0.5232800555941626,0.13376714321764474,0.029411764705882356,0.00125,0.7536231884057971,0.01349681691122126,0.12017167381974249
341,0.799,0.3782876329043089,0.09090909090909091,0.0,0.8015564202334631,0.09090909090909091,0.09090909090909091,0.001976284584980237,0.5031271716469771,0.1294921058869185,0.029411764705882356,0.00125,0.748792270531401,0.0013446176165118615,0.12017167381974249
